#	Aux1	The story may be false .	Aux
6	downloading	_	VERB	VBG	_	0	root	_	_
7	music	_	NOUN	NN	_	6	dobj	_	_
8	from	_	ADP	IN	_	6	prep	_	_
9	the	_	DET	DT	_	10	det	_	_
10	Internet	_	NOUN	NN	_	8	pobj	_	_
11	.	_	PUNCT	.	_	6	punct	_	_
Q	Many people get music from Internet.
A	Y

#	Number2	Fewer and fewer young people are interested in starting a family .	Number
1	Fewer	_	ADJ	JJR	_	7	nsubj	_	_
2	and	_	CONJ	CC	_	1	cc	_	_
3	fewer	_	ADJ	JJR	_	5	amod	_	_
4	young	_	ADJ	JJ	_	5	amod	_	_
5	people	_	NOUN	NNS	_	1	conj	_	_
6	are	_	VERB	VBP	_	7	cop	_	_
7	interested	_	ADJ	JJ	_	0	root	_	_
8	in	_	SCONJ	IN	_	7	prep	_	_
9	starting	_	VERB	VBG	_	8	pcomp	_	_
10	a	_	DET	DT	_	11	det	_	_
11	family	_	NOUN	NN	_	9	dobj	_	_
12	.	_	PUNCT	.	_	7	punct	_	_
Q	Young people want to have a family.
A	N

#	Number3	Most of the big cities in Japan were bombed during the World War .	Number
1	Most	_	ADJ	JJS	_	9	nsubjpass	_	_
2	of	_	ADP	IN	_	1	prep	_	_
3	the	_	DET	DT	_	5	det	_	_
4	big	_	ADJ	JJ	_	5	amod	_	_
5	cities	_	NOUN	NNS	_	2	pobj	_	_
6	in	_	ADP	IN	_	5	prep	_	_
7	Japan	_	PROPN	NNP	_	6	pobj	_	_
8	were	_	AUX	VBD	_	9	auxpass	_	_
9	bombed	_	VERB	VBN	_	0	root	_	_
10	during	_	ADP	IN	_	9	prep	_	_
11	the	_	DET	DT	_	13	det	_	_
12	World	_	PROPN	NNP	_	13	nn	_	_
13	War	_	PROPN	NNP	_	10	pobj	_	_
14	.	_	PUNCT	.	_	9	punct	_	_
Q	Almost all cities in Japan was safe during the World War.
A	N

#	Number4	Almost all the people at the party spoke to each other in English .	Number
1	Almost	_	ADV	RB	_	4	advmod	_	_
2	all	_	DET	PDT	_	4	predet	_	_
3	the	_	DET	DT	_	4	det	_	_
4	people	_	NOUN	NNS	_	8	nsubj	_	_
5	at	_	ADP	IN	_	8	advmod	_	_
6	the	_	DET	DT	_	7	det	_	_
7	party	_	NOUN	NN	_	5	pobj	_	_
8	spoke	_	VERB	VBD	_	0	root	_	_
9	to	_	ADP	TO	_	8	prep	_	_
10	each	_	DET	DT	_	11	det	_	_
11	other	_	ADJ	JJ	_	9	pobj	_	_
12	in	_	ADP	IN	_	8	prep	_	_
13	English	_	PROPN	NNP	_	12	pobj	_	_
14	.	_	PUNCT	.	_	8	punct	_	_
Q	Most of people in the party spoke Spanish.
A	N

#	Number5	Most people believe the Internet has changed the world for the better .	Number
1	Most	_	ADJ	JJS	_	2	amod	_	_
2	people	_	NOUN	NNS	_	3	nsubj	_	_
3	believe	_	VERB	VBP	_	0	root	_	_
4	the	_	DET	DT	_	5	det	_	_
5	Internet	_	NOUN	NN	_	7	nsubj	_	_
6	has	_	AUX	VBZ	_	7	aux	_	_
7	changed	_	VERB	VBN	_	3	ccomp	_	_
8	the	_	DET	DT	_	9	det	_	_
9	world	_	NOUN	NN	_	7	dobj	_	_
10	for	_	ADP	IN	_	9	prep	_	_
11	the	_	DET	DT	_	12	det	_	_
12	better	_	ADJ	JJR	_	10	dep	_	_
13	.	_	PUNCT	.	_	3	punct	_	_
Q	Few people believe the internet has changed the world.
A	N

#	Number6	Some people find it difficult to ask for help .	Number
1	Some	_	DET	DT	_	2	det	_	_
2	people	_	NOUN	NNS	_	3	nsubj	_	_
3	find	_	VERB	VBP	_	0	root	_	_
4	it	_	PRON	PRP	_	5	nsubj	_	_
5	difficult	_	ADJ	JJ	_	3	xcomp	_	_
6	to	_	PART	TO	_	7	aux	_	_
7	ask	_	VERB	VB	_	5	xcomp	_	_
8	for	_	ADP	IN	_	7	prep	_	_
9	help	_	NOUN	NN	_	8	pobj	_	_
10	.	_	PUNCT	.	_	3	punct	_	_
Q	Many people hesitate to ask something for others.
A	N

#	Number7	Few people know the truth .	Number
1	Few	_	ADJ	JJ	_	2	amod	_	_
2	people	_	NOUN	NNS	_	3	nsubj	_	_
3	know	_	VERB	VBP	_	0	root	_	_
4	the	_	DET	DT	_	5	det	_	_
5	truth	_	NOUN	NN	_	3	dobj	_	_
6	.	_	PUNCT	.	_	3	punct	_	_
Q	Almost all people don’t know the truth.
A	Y

#	Pronoun1	The population of the U.S.A is larger than that of France .	Pronoun
1	The	_	DET	DT	_	2	det	_	_
2	population	_	NOUN	NN	_	7	nsubj	_	_
3	of	_	ADP	IN	_	2	prep	_	_
4	the	_	DET	DT	_	5	det	_	_
5	U.S.A	_	NOUN	NN	_	3	pobj	_	_
6	is	_	VERB	VBZ	_	7	cop	_	_
7	larger	_	ADJ	JJR	_	0	root	_	_
8	than	_	ADP	IN	_	7	prep	_	_
9	that	_	PRON	DT	_	8	pobj	_	_
10	of	_	ADP	IN	_	9	prep	_	_
11	France	_	PROPN	NNP	_	10	pobj	_	_
12	.	_	PUNCT	.	_	7	punct	_	_
Q	The number of people living in U.S.A is large.
A	Y

#	Pronoun2	Tom can swim well , and so can I .	Pronoun
1	Tom	_	PROPN	NNP	_	3	nsubj	_	_
2	can	_	AUX	MD	_	3	aux	_	_
3	swim	_	VERB	VB	_	0	root	_	_
4	well	_	ADV	RB	_	3	advmod	_	_
5	,	_	PUNCT	,	_	3	punct	_	_
6	and	_	CONJ	CC	_	3	cc	_	_
7	so	_	ADV	RB	_	8	advmod	_	_
8	can	_	AUX	MD	_	3	conj	_	_
9	I	_	PRON	PRP	_	8	nsubj	_	_
10	.	_	PUNCT	.	_	3	punct	_	_
Q	Tom is able to swim well.
A	Y

#	Pronoun3	Tom does not like him and neither do I .	Pronoun
1	Tom	_	PROPN	PRP	_	4	nsubj	_	_
2	does	_	AUX	VBP	_	4	aux	_	_
3	not	_	PART	RB	_	4	neg	_	_
4	like	_	VERB	VB	_	0	root	_	_
5	him	_	PRON	PRP	_	4	dobj	_	_
6	and	_	CONJ	CC	_	4	cc	_	_
7	neither	_	ADV	RB	_	4	advmod	_	_
8	do	_	VERB	VB	_	4	dep	_	_
9	I	_	PRON	PRP	_	8	dobj	_	_
10	.	_	PUNCT	.	_	4	punct	_	_
Q	Tom and you hate him.
A	Y

#	Pronoun4	We were made to work late by a manager .	Pronoun
1	We	_	PRON	PRP	_	3	nsubjpass	_	_
2	were	_	AUX	VBD	_	3	auxpass	_	_
3	made	_	VERB	VBN	_	0	root	_	_
4	to	_	PART	TO	_	5	aux	_	_
5	work	_	VERB	VB	_	3	xcomp	_	_
6	late	_	ADV	RB	_	5	advmod	_	_
7	by	_	ADP	IN	_	5	prep	_	_
8	a	_	DET	DT	_	9	det	_	_
9	manager	_	NOUN	NN	_	7	pobj	_	_
10	.	_	PUNCT	.	_	3	punct	_	_
Q	You did not want to work late.
A	Y

#	Pronoun5	The report is being prepared by the committee .	Pronoun
1	The	_	DET	DT	_	2	det	_	_
2	report	_	NOUN	NN	_	5	nsubjpass	_	_
3	is	_	AUX	VBZ	_	5	aux	_	_
4	being	_	AUX	VBG	_	5	auxpass	_	_
5	prepared	_	VERB	VBN	_	0	root	_	_
6	by	_	ADP	IN	_	5	prep	_	_
7	the	_	DET	DT	_	8	det	_	_
8	committee	_	NOUN	NN	_	6	pobj	_	_
9	.	_	PUNCT	.	_	5	punct	_	_
Q	Nobody knows who prepared the report.
A	N

#	Pronoun6	The teacher was laughed at by students .	Pronoun
1	The	_	DET	DT	_	2	det	_	_
2	teacher	_	NOUN	NN	_	4	nsubjpass	_	_
3	was	_	AUX	VBD	_	4	auxpass	_	_
4	laughed	_	VERB	VBN	_	0	root	_	_
5	at	_	ADP	IN	_	4	prep	_	_
6	by	_	ADP	IN	_	5	pcomp	_	_
7	students	_	NOUN	NNS	_	6	pobj	_	_
8	.	_	PUNCT	.	_	4	punct	_	_
Q	Students laughed the teacher.
A	Y

#	Pronoun7	It is believed that the explorer died in the mountain .	Pronoun
1	It	_	PRON	PRP	_	3	nsubjpass	_	_
2	is	_	AUX	VBZ	_	3	auxpass	_	_
3	believed	_	VERB	VBN	_	0	root	_	_
4	that	_	SCONJ	IN	_	7	mark	_	_
5	the	_	DET	DT	_	6	det	_	_
6	explorer	_	NOUN	NN	_	7	nsubj	_	_
7	died	_	VERB	VBD	_	3	ccomp	_	_
8	in	_	ADP	IN	_	7	prep	_	_
9	the	_	DET	DT	_	10	det	_	_
10	mountain	_	NOUN	NN	_	8	pobj	_	_
11	.	_	PUNCT	.	_	3	punct	_	_
Q	The explorer might die on the bed silently.
A	N

#	RelativeClause1	This is a proverb whose meaning I can not understand .	RelativeClause
1	This	_	PRON	DT	_	4	nsubj	_	_
2	is	_	VERB	VBZ	_	4	cop	_	_
3	a	_	DET	DT	_	4	det	_	_
4	proverb	_	NOUN	NN	_	0	root	_	_
5	whose	_	PRON	WP$	_	6	poss	_	_
6	meaning	_	NOUN	NNS	_	10	dobj	_	_
7	I	_	PRON	PRP	_	10	nsubj	_	_
8	can	_	AUX	MD	_	10	aux	_	_
9	not	_	PART	RB	_	10	neg	_	_
10	understand	_	VERB	VB	_	4	rcmod	_	_
11	.	_	PUNCT	.	_	4	punct	_	_
Q	You have a proverb you cannot understand.
A	Y

#	RelativeClause2	That is the very problem that Tom have wanted to solve .	RelativeClause
1	That	_	PRON	DT	_	5	nsubj	_	_
2	is	_	VERB	VBZ	_	5	cop	_	_
3	the	_	DET	DT	_	5	det	_	_
4	very	_	ADJ	JJ	_	5	amod	_	_
5	problem	_	NOUN	NN	_	0	root	_	_
6	that	_	SCONJ	IN	_	9	mark	_	_
7	Tom	_	PROPN	PRP	_	9	nsubj	_	_
8	have	_	AUX	VBP	_	9	aux	_	_
9	wanted	_	VERB	VBN	_	5	ccomp	_	_
10	to	_	PART	TO	_	11	aux	_	_
11	solve	_	VERB	VB	_	9	xcomp	_	_
12	.	_	PUNCT	.	_	5	punct	_	_
Q	Tom have faced a problem.
A	Y

#	RelativeClause3	Police found the knife with which the man killed her .	RelativeClause
1	Police	_	PROPN	NNP	_	2	nsubj	_	_
2	found	_	VERB	VBD	_	0	root	_	_
3	the	_	DET	DT	_	4	det	_	_
4	knife	_	NOUN	NN	_	2	dobj	_	_
5	with	_	ADP	IN	_	9	prep	_	_
6	which	_	PRON	WDT	_	5	pobj	_	_
7	the	_	DET	DT	_	8	det	_	_
8	man	_	NOUN	NN	_	9	nsubj	_	_
9	killed	_	VERB	VBD	_	4	rcmod	_	_
10	her	_	PRON	PRP	_	9	dobj	_	_
11	.	_	PUNCT	.	_	2	punct	_	_
Q	Police found the gun.
A	N

#	RelativeClause4	Tom is not what he used to be .	RelativeClause
1	Tom	_	PROPN	NNP	_	2	nsubj	_	_
2	is	_	VERB	VBZ	_	0	root	_	_
3	not	_	PART	RB	_	2	neg	_	_
4	what	_	PRON	WP	_	6	dobj	_	_
5	he	_	PRON	PRP	_	6	nsubj	_	_
6	used	_	VERB	VBD	_	2	ccomp	_	_
7	to	_	PART	TO	_	8	aux	_	_
8	be	_	VERB	VB	_	6	xcomp	_	_
9	.	_	PUNCT	.	_	2	punct	_	_
Q	Tom has changed.
A	Y

#	RelativeClause5	The man who Kate thought was honest deceived her .	RelativeClause
1	The	_	DET	DT	_	2	det	_	_
2	man	_	NOUN	NN	_	8	nsubj	_	_
3	who	_	PRON	WP	_	5	dobj	_	_
4	Kate	_	PROPN	PRP	_	5	nsubj	_	_
5	thought	_	VERB	VBD	_	2	rcmod	_	_
6	was	_	AUX	VBD	_	8	aux	_	_
7	honest	_	ADJ	JJ	_	8	advmod	_	_
8	deceived	_	VERB	VBG	_	0	root	_	_
9	her	_	PRON	PRP	_	8	dobj	_	_
10	.	_	PUNCT	.	_	8	punct	_	_
Q	Kate was deceived.
A	Y

#	RelativeClause6	I have the same household worries as you have .	RelativeClause
1	I	_	PRON	PRP	_	2	nsubj	_	_
2	have	_	VERB	VBP	_	0	root	_	_
3	the	_	DET	DT	_	5	det	_	_
4	same	_	ADJ	JJ	_	5	amod	_	_
5	household	_	NOUN	NN	_	2	dobj	_	_
6	worries	_	VERB	VBZ	_	5	rcmod	_	_
7	as	_	SCONJ	IN	_	9	mark	_	_
8	you	_	PRON	PRP	_	9	nsubj	_	_
9	have	_	VERB	VBP	_	6	advcl	_	_
10	.	_	PUNCT	.	_	2	punct	_	_
Q	You have a worries about job.
A	N

#	RelativeClause7	There is no rule but has some exceptions .	RelativeClause
1	There	_	PRON	EX	_	4	expl	_	_
2	is	_	VERB	VBZ	_	4	cop	_	_
3	no	_	DET	DT	_	4	neg	_	_
4	rule	_	NOUN	NN	_	0	root	_	_
5	but	_	CONJ	CC	_	4	cc	_	_
6	has	_	VERB	VBZ	_	4	conj	_	_
7	some	_	DET	DT	_	8	det	_	_
8	exceptions	_	NOUN	NNS	_	4	nsubj	_	_
9	.	_	PUNCT	.	_	4	punct	_	_
Q	No exceptions are permitted.
A	N

#	RelativeClause8	Tom is the only man I know who can do it .	RelativeClause
1	Tom	_	PROPN	PRP	_	5	nsubj	_	_
2	is	_	VERB	VBZ	_	5	cop	_	_
3	the	_	DET	DT	_	5	det	_	_
4	only	_	ADJ	JJ	_	5	amod	_	_
5	man	_	NOUN	NN	_	0	root	_	_
6	I	_	PRON	PRP	_	7	nsubj	_	_
7	know	_	VERB	VBP	_	5	rcmod	_	_
8	who	_	PRON	WP	_	10	nsubj	_	_
9	can	_	AUX	MD	_	10	aux	_	_
10	do	_	VERB	VB	_	7	ccomp	_	_
11	it	_	PRON	PRP	_	10	dobj	_	_
12	.	_	PUNCT	.	_	5	punct	_	_
Q	Only Tom can do it.
A	Y

#	RelativeClause9	The day will come when Alice will regret it .	RelativeClause
1	The	_	DET	DT	_	2	det	_	_
2	day	_	NOUN	NN	_	4	nsubj	_	_
3	will	_	AUX	MD	_	4	aux	_	_
4	come	_	VERB	VB	_	0	root	_	_
5	when	_	ADV	WRB	_	8	advmod	_	_
6	Alice	_	PROPN	PRP	_	8	nsubj	_	_
7	will	_	AUX	MD	_	8	aux	_	_
8	regret	_	VERB	VB	_	4	advcl	_	_
9	it	_	PRON	PRP	_	8	dobj	_	_
10	.	_	PUNCT	.	_	4	punct	_	_
Q	Alice will be always good about it.
A	N

#	RelativeClause10	Whoever reads this book must be moved into tears .	RelativeClause
1	Whoever	_	PROPN	NNP	_	2	nsubj	_	_
2	reads	_	VERB	VBZ	_	0	root	_	_
3	this	_	DET	DT	_	4	det	_	_
4	book	_	NOUN	NN	_	7	nsubjpass	_	_
5	must	_	AUX	MD	_	7	aux	_	_
6	be	_	AUX	VB	_	7	auxpass	_	_
7	moved	_	VERB	VBN	_	2	ccomp	_	_
8	into	_	ADP	IN	_	7	prep	_	_
9	tears	_	NOUN	NNS	_	8	pobj	_	_
10	.	_	PUNCT	.	_	2	punct	_	_
Q	Everyone is impressed with the book.
A	Y

#	RelativeClause11	The teacher gave us whatever help we needed .	RelativeClause
1	The	_	DET	DT	_	2	det	_	_
2	teacher	_	NOUN	NN	_	3	nsubj	_	_
3	gave	_	VERB	VBD	_	0	root	_	_
4	us	_	PRON	PRP	_	3	dobj	_	_
5	whatever	_	DET	WDT	_	6	nsubj	_	_
6	help	_	VERB	VBP	_	3	dep	_	_
7	we	_	PRON	PRP	_	8	nsubj	_	_
8	needed	_	VERB	VBD	_	6	ccomp	_	_
9	.	_	PUNCT	.	_	3	punct	_	_
Q	Teacher basically did not help us.
A	N

#	RelativeClause12	Peter lost the game , which made his brother very angry .	RelativeClause
1	Peter	_	PROPN	NNP	_	2	nsubj	_	_
2	lost	_	VERB	VBD	_	0	root	_	_
3	the	_	DET	DT	_	4	det	_	_
4	game	_	NOUN	NN	_	2	dobj	_	_
5	,	_	PUNCT	,	_	4	punct	_	_
6	which	_	PRON	WDT	_	7	nsubj	_	_
7	made	_	VERB	VBD	_	4	rcmod	_	_
8	his	_	PRON	PRP$	_	9	poss	_	_
9	brother	_	NOUN	NN	_	11	nsubj	_	_
10	very	_	ADV	RB	_	11	advmod	_	_
11	angry	_	ADJ	JJ	_	7	xcomp	_	_
12	.	_	PUNCT	.	_	2	punct	_	_
Q	Peter’s brother got so angry.
A	Y

#	RelativeClause13	As is often the case with Michael , he lost her temper .	RelativeClause
1	As	_	SCONJ	IN	_	5	mark	_	_
2	is	_	VERB	VBZ	_	5	cop	_	_
3	often	_	ADV	RB	_	5	advmod	_	_
4	the	_	DET	DT	_	5	det	_	_
5	case	_	NOUN	NN	_	10	advcl	_	_
6	with	_	ADP	IN	_	5	prep	_	_
7	Michael	_	PROPN	PRP	_	6	pobj	_	_
8	,	_	PUNCT	,	_	10	punct	_	_
9	he	_	PRON	PRP	_	10	nsubj	_	_
10	lost	_	VERB	VBD	_	0	root	_	_
11	his	_	PRON	PRP$	_	12	poss	_	_
12	temper	_	NOUN	NN	_	10	dobj	_	_
13	.	_	PUNCT	.	_	10	punct	_	_
Q	Michael is so calm.
A	N

#	Result1	Joe is so honest that he is trusted by everybody in the class .	Result
1	Joe	_	PROPN	PRP	_	4	nsubj	_	_
2	is	_	VERB	VBZ	_	4	cop	_	_
3	so	_	ADV	RB	_	4	advmod	_	_
4	honest	_	ADJ	JJ	_	0	root	_	_
5	that	_	SCONJ	IN	_	8	mark	_	_
6	he	_	PRON	PRP	_	8	nsubjpass	_	_
7	is	_	AUX	VBZ	_	8	auxpass	_	_
8	trusted	_	VERB	VBN	_	4	ccomp	_	_
9	by	_	ADP	IN	_	8	prep	_	_
10	everybody	_	PRON	NN	_	9	pobj	_	_
11	in	_	ADP	IN	_	10	prep	_	_
12	the	_	DET	DT	_	13	det	_	_
13	class	_	NOUN	NN	_	11	pobj	_	_
14	.	_	PUNCT	.	_	4	punct	_	_
Q	Everyone believe Joe because of his personality.
A	Y

#	Result2	It was such a fine day that we went on a picnic .	Result
1	It	_	PRON	PRP	_	6	nsubj	_	_
2	was	_	VERB	VBD	_	6	cop	_	_
3	such	_	DET	PDT	_	6	predet	_	_
4	a	_	DET	DT	_	6	det	_	_
5	fine	_	ADJ	JJ	_	6	amod	_	_
6	day	_	NOUN	NN	_	0	root	_	_
7	that	_	SCONJ	IN	_	9	mark	_	_
8	we	_	PRON	PRP	_	9	nsubj	_	_
9	went	_	VERB	VBD	_	6	ccomp	_	_
10	on	_	ADP	IN	_	9	prep	_	_
11	a	_	DET	DT	_	12	det	_	_
12	picnic	_	NOUN	NN	_	10	pobj	_	_
13	.	_	PUNCT	.	_	6	punct	_	_
Q	It is rain.
A	N

#	Result3	So great was his surprise that he could not utter a word for a while .	Result
1	So	_	ADP	IN	_	5	dep	_	_
2	great	_	ADJ	JJ	_	5	nsubj	_	_
3	was	_	VERB	VBD	_	5	cop	_	_
4	his	_	PRON	PRP$	_	5	poss	_	_
5	surprise	_	NOUN	NN	_	0	root	_	_
6	that	_	SCONJ	IN	_	10	mark	_	_
7	he	_	PRON	PRP	_	10	nsubj	_	_
8	could	_	AUX	MD	_	10	aux	_	_
9	not	_	PART	RB	_	10	neg	_	_
10	utter	_	VERB	VB	_	5	ccomp	_	_
11	a	_	DET	DT	_	12	det	_	_
12	word	_	NOUN	NN	_	10	dobj	_	_
13	for	_	ADP	IN	_	12	prep	_	_
14	a	_	DET	DT	_	15	det	_	_
15	while	_	NOUN	NN	_	13	pobj	_	_
16	.	_	PUNCT	.	_	5	punct	_	_
Q	Something so unbelievable was happened.
A	Y

#	Result4	To my great regret , I could not attend the last meeting .	Result
1	To	_	ADP	TO	_	9	prep	_	_
2	my	_	PRON	PRP$	_	4	poss	_	_
3	great	_	ADJ	JJ	_	4	amod	_	_
4	regret	_	NOUN	NN	_	1	pobj	_	_
5	,	_	PUNCT	,	_	9	punct	_	_
6	I	_	PRON	PRP	_	9	nsubj	_	_
7	could	_	AUX	MD	_	9	aux	_	_
8	not	_	PART	RB	_	9	neg	_	_
9	attend	_	VERB	VB	_	0	root	_	_
10	the	_	DET	DT	_	12	det	_	_
11	last	_	ADJ	JJ	_	12	amod	_	_
12	meeting	_	NOUN	NN	_	9	dobj	_	_
13	.	_	PUNCT	.	_	9	punct	_	_
Q	You wanted to attend the meeting.
A	Y

#	There1	There used to be a big tree on the corner .	There
1	There	_	PRON	EX	_	2	expl	_	_
2	used	_	VERB	VBD	_	0	root	_	_
3	to	_	PART	TO	_	7	aux	_	_
4	be	_	VERB	VB	_	7	cop	_	_
5	a	_	DET	DT	_	7	det	_	_
6	big	_	ADJ	JJ	_	7	amod	_	_
7	tree	_	NOUN	NN	_	2	xcomp	_	_
8	on	_	ADP	IN	_	7	prep	_	_
9	the	_	DET	DT	_	10	det	_	_
10	corner	_	NOUN	NN	_	8	pobj	_	_
11	.	_	PUNCT	.	_	2	punct	_	_
Q	There were a big house on the corner.
A	N

#	There2	There seems to be no hope of Joe’s recovery .	There
1	There	_	PRON	EX	_	2	expl	_	_
2	seems	_	VERB	VBZ	_	0	root	_	_
3	to	_	PART	TO	_	6	aux	_	_
4	be	_	VERB	VB	_	6	cop	_	_
5	no	_	DET	DT	_	6	neg	_	_
6	hope	_	NOUN	NN	_	2	xcomp	_	_
7	of	_	ADP	IN	_	6	prep	_	_
8	Joe’s	_	PROPN	PRP$	_	9	poss	_	_
9	recovery	_	NOUN	NN	_	7	pobj	_	_
10	.	_	PUNCT	.	_	2	punct	_	_
Q	Joe’s recovery is hopeless.
A	Y

#	There3	Once upon a time there lived an old woman .	There
1	Once	_	ADV	RB	_	6	advmod	_	_
2	upon	_	ADP	IN	_	1	prep	_	_
3	a	_	DET	DT	_	4	det	_	_
4	time	_	NOUN	NN	_	2	pobj	_	_
5	there	_	PRON	EX	_	6	expl	_	_
6	lived	_	VERB	VBD	_	0	root	_	_
7	an	_	DET	DT	_	9	det	_	_
8	old	_	ADJ	JJ	_	9	amod	_	_
9	woman	_	NOUN	NN	_	6	dobj	_	_
10	.	_	PUNCT	.	_	6	punct	_	_
Q	Old woman lived there.
A	Y

#	Time1	It has been five years since I saw my father last .	Time
1	It	_	PRON	PRP	_	5	nsubj	_	_
2	has	_	AUX	VBZ	_	5	aux	_	_
3	been	_	VERB	VBN	_	5	cop	_	_
4	five	_	NUM	CD	_	5	num	_	_
5	years	_	NOUN	NNS	_	0	root	_	_
6	since	_	SCONJ	IN	_	8	mark	_	_
7	I	_	PRON	PRP	_	8	nsubj	_	_
8	saw	_	VERB	VBD	_	5	advcl	_	_
9	my	_	PRON	PRP$	_	10	poss	_	_
10	father	_	NOUN	NN	_	8	dobj	_	_
11	last	_	ADV	RB	_	8	advmod	_	_
12	.	_	PUNCT	.	_	5	punct	_	_
Q	You have not met your father recently.
A	Y

#	Time2	It was not long before she got well .	Time
1	It	_	PRON	PRP	_	4	nsubj	_	_
2	was	_	VERB	VBD	_	4	cop	_	_
3	not	_	PART	RB	_	4	neg	_	_
4	long	_	ADJ	JJ	_	0	root	_	_
5	before	_	SCONJ	IN	_	7	mark	_	_
6	she	_	PRON	PRP	_	7	nsubj	_	_
7	got	_	VERB	VBD	_	4	advcl	_	_
8	well	_	ADV	RB	_	7	advmod	_	_
9	.	_	PUNCT	.	_	4	punct	_	_
Q	It took a long time for her to get well.
A	N

#	Time3	Cathy was not until she was thirty that she started to use computers .	Time
1	Cathy	_	PROPN	PRP	_	2	nsubj	_	_
2	was	_	VERB	VBD	_	0	root	_	_
3	not	_	ADV	RB	_	7	dep	_	_
4	until	_	SCONJ	IN	_	7	mark	_	_
5	I	_	PRON	PRP	_	7	nsubj	_	_
6	was	_	VERB	VBD	_	7	cop	_	_
7	thirty	_	NUM	CD	_	2	advcl	_	_
8	that	_	SCONJ	IN	_	10	mark	_	_
9	I	_	PRON	PRP	_	10	nsubj	_	_
10	started	_	VERB	VBD	_	7	ccomp	_	_
11	to	_	PART	TO	_	12	aux	_	_
12	use	_	VERB	VB	_	10	xcomp	_	_
13	computers	_	NOUN	NNS	_	12	dobj	_	_
14	.	_	PUNCT	.	_	2	punct	_	_
Q	Cathy was familiar with computers from when she was young.
A	N

#	Time4	No sooner had Kyle reached there than he began to call Mary .	Time
1	No	_	DET	DT	_	2	neg	_	_
2	sooner	_	NOUN	NN	_	3	nsubj	_	_
3	had	_	VERB	VBD	_	0	root	_	_
4	Kyle	_	PROPN	PRP	_	5	nsubj	_	_
5	reached	_	VERB	VBN	_	3	ccomp	_	_
6	there	_	ADV	RB	_	5	advmod	_	_
7	than	_	SCONJ	IN	_	9	mark	_	_
8	he	_	PRON	PRP	_	9	nsubj	_	_
9	began	_	VERB	VBD	_	5	advcl	_	_
10	to	_	PART	TO	_	11	aux	_	_
11	call	_	VERB	VB	_	9	xcomp	_	_
12	Mary	_	PROPN	PRP	_	11	dobj	_	_
13	.	_	PUNCT	.	_	3	punct	_	_
Q	When Kyle arrived there, he contacted Mary.
A	Y

#	Time5	Rachel had not been abroad for one month before she got homesick .	Time
1	Rachel	_	PROPN	PRP	_	8	nsubj	_	_
2	had	_	AUX	VBD	_	8	aux	_	_
3	not	_	PART	RB	_	8	neg	_	_
4	been	_	VERB	VBN	_	8	cop	_	_
5	abroad	_	ADV	RB	_	6	advmod	_	_
6	for	_	ADP	IN	_	8	prep	_	_
7	one	_	NUM	CD	_	6	pobj	_	_
8	month	_	NOUN	NN	_	0	root	_	_
9	before	_	SCONJ	IN	_	11	mark	_	_
10	she	_	PRON	PRP	_	11	nsubj	_	_
11	got	_	VERB	VBD	_	8	advcl	_	_
12	homesick	_	NOUN	NN	_	11	dobj	_	_
13	.	_	PUNCT	.	_	8	punct	_	_
Q	Rachel wanted to go back her home.
A	Y

#	Time6	Leon visited his home town for the first time in twenty years absence .	Time
1	Leon	[	PROPN	PRP	_	2	nsubj	_	_
2	visited	_	VERB	VBD	_	0	root	_	_
3	his	_	PRON	PRP$	_	5	poss	_	_
4	home	_	NOUN	NN	_	5	nn	_	_
5	town	_	NOUN	NN	_	2	dobj	_	_
6	for	_	ADP	IN	_	2	prep	_	_
7	the	_	DET	DT	_	9	det	_	_
8	first	_	ADJ	JJ	_	9	amod	_	_
9	time	_	NOUN	NN	_	6	pobj	_	_
10	in	_	ADP	IN	_	2	prep	_	_
11	twenty	_	NUM	CD	_	13	num	_	_
12	years	_	NOUN	NNS	_	13	nn	_	_
13	absence	_	NOUN	NN	_	10	pobj	_	_
14	.	_	PUNCT	.	_	2	punct	_	_
Q	Leon often gets back to his hometown.
A	N
